movie_id,star_id,star_role_type,star_role_name
708,178,Actor,Character 458
708,61,Actor,Character 480
709,1217,Director,
709,1476,Director,
709,652,Director,
709,930,Actor,Character 245
709,586,Actor,Character 180
709,1422,Actor,Character 380
709,79,Actor,Character 114
709,53,Actor,Character 304
709,536,Actor,Character 472
709,1342,Actor,Character 424
710,720,Director,
710,1049,Director,
710,1237,Director,
710,448,Actor,Character 428
710,871,Actor,Character 312
710,1450,Actor,Character 477
710,524,Actor,Character 335
710,1101,Actor,Character 107
710,12,Actor,Character 194
710,1071,Actor,Character 11
710,1298,Actor,Character 104
711,1224,Director,
711,1030,Director,
711,259,Actor,Character 18
711,390,Actor,Character 416
711,7,Actor,Character 230
711,1392,Actor,Character 195
711,885,Actor,Character 499
711,1495,Actor,Character 126
712,1282,Director,
712,721,Actor,Character 97
712,835,Actor,Character 471
712,789,Actor,Character 371
712,1295,Actor,Character 419
713,216,Director,
713,940,Director,
713,1321,Actor,Character 183
713,778,Actor,Character 136
713,878,Actor,Character 191
713,888,Actor,Character 495
713,1048,Actor,Character 233
713,314,Actor,Character 184
713,605,Actor,Character 481
713,863,Actor,Character 251
714,933,Director,
714,446,Director,
714,66,Actor,Character 218
714,1157,Actor,Character 189
714,791,Actor,Character 358
714,941,Actor,Character 484
714,366,Actor,Character 174
714,247,Actor,Character 168
714,184,Actor,Character 292
714,318,Actor,Character 169
715,555,Director,
715,225,Actor,Character 68
715,835,Actor,Character 207
715,839,Actor,Character 376
715,1492,Actor,Character 207
715,1276,Actor,Character 440
716,945,Director,
716,977,Director,
716,838,Director,
716,996,Actor,Character 360
716,293,Actor,Character 311
716,580,Actor,Character 427
716,267,Actor,Character 462
716,403,Actor,Character 230
716,979,Actor,Character 64
716,410,Actor,Character 156
716,1180,Actor,Character 56
717,436,Director,
717,929,Actor,Character 289
717,769,Actor,Character 94
717,34,Actor,Character 226
717,359,Actor,Character 19
717,429,Actor,Character 43
717,1170,Actor,Character 64
717,1401,Actor,Character 297
717,921,Actor,Character 425
718,799,Director,
718,802,Actor,Character 84
718,549,Actor,Character 388
718,140,Actor,Character 316
718,82,Actor,Character 364
718,372,Actor,Character 37
718,1240,Actor,Character 436
718,383,Actor,Character 103
719,467,Director,
719,833,Actor,Character 203
719,261,Actor,Character 237
719,110,Actor,Character 488
719,245,Actor,Character 232
719,153,Actor,Character 302
719,1274,Actor,Character 259
719,639,Actor,Character 94
720,1378,Director,
720,1047,Director,
720,1263,Director,
720,363,Actor,Character 88
720,433,Actor,Character 263
720,114,Actor,Character 289
720,118,Actor,Character 109
720,669,Actor,Character 288
721,33,Director,
721,1266,Director,
721,930,Actor,Character 242
721,135,Actor,Character 298
721,238,Actor,Character 227
721,1039,Actor,Character 407
721,336,Actor,Character 194
721,847,Actor,Character 164
721,1498,Actor,Character 323
721,1023,Actor,Character 144
722,161,Director,
722,1378,Director,
722,896,Actor,Character 301
722,938,Actor,Character 176
722,1421,Actor,Character 132
722,1111,Actor,Character 435
723,789,Director,
723,1477,Actor,Character 432
723,167,Actor,Character 448
723,565,Actor,Character 328
723,1241,Actor,Character 292
723,1021,Actor,Character 432
724,1448,Director,
724,90,Director,
724,1432,Actor,Character 255
724,385,Actor,Character 268
724,794,Actor,Character 389
724,118,Actor,Character 480
725,1273,Director,
725,142,Director,
725,288,Actor,Character 410
725,32,Actor,Character 447
725,69,Actor,Character 470
725,1385,Actor,Character 350
725,11,Actor,Character 368
725,1046,Actor,Character 82
726,523,Director,
726,962,Actor,Character 356
726,1282,Actor,Character 345
726,134,Actor,Character 91
726,1321,Actor,Character 166
726,503,Actor,Character 267
727,787,Director,
727,894,Director,
727,770,Actor,Character 201
727,423,Actor,Character 481
727,1228,Actor,Character 115
727,468,Actor,Character 48
727,1272,Actor,Character 332
727,668,Actor,Character 344
728,468,Director,
728,68,Director,
728,128,Actor,Character 325
728,1122,Actor,Character 88
728,963,Actor,Character 219
728,1032,Actor,Character 204
728,713,Actor,Character 250
728,1262,Actor,Character 233
728,57,Actor,Character 39
728,126,Actor,Character 438
729,389,Director,
729,1430,Director,
729,1375,Director,
729,1474,Actor,Character 46
729,1060,Actor,Character 165
729,842,Actor,Character 166
729,1337,Actor,Character 390
729,1149,Actor,Character 405
730,969,Director,
730,258,Director,
730,516,Director,
730,643,Actor,Character 168
730,1482,Actor,Character 344
730,304,Actor,Character 240
730,400,Actor,Character 378
730,1465,Actor,Character 477
730,1148,Actor,Character 8
730,95,Actor,Character 473
731,868,Director,
731,960,Actor,Character 438
731,1263,Actor,Character 246
731,1243,Actor,Character 17
731,823,Actor,Character 14
732,1393,Director,
732,829,Director,
732,1226,Actor,Character 36
732,1067,Actor,Character 246
732,112,Actor,Character 387
732,116,Actor,Character 66
732,438,Actor,Character 287
732,1240,Actor,Character 17
733,666,Director,
733,412,Director,
733,455,Director,
733,869,Actor,Character 103
733,75,Actor,Character 409
733,1040,Actor,Character 233
733,1233,Actor,Character 368
733,374,Actor,Character 397
734,1120,Director,
734,674,Director,
734,1045,Director,
734,194,Actor,Character 174
734,618,Actor,Character 326
734,1364,Actor,Character 141
734,1016,Actor,Character 466
734,799,Actor,Character 284
735,477,Director,
735,421,Actor,Character 306
735,696,Actor,Character 201
735,209,Actor,Character 362
735,504,Actor,Character 434
735,1146,Actor,Character 379
736,1275,Director,
736,579,Actor,Character 204
736,784,Actor,Character 318
736,18,Actor,Character 111
736,884,Actor,Character 403
736,55,Actor,Character 169
736,317,Actor,Character 436
737,940,Director,
737,994,Actor,Character 278
737,171,Actor,Character 234
737,402,Actor,Character 356
737,1046,Actor,Character 242
737,542,Actor,Character 411
738,1290,Director,
738,677,Director,
738,576,Actor,Character 281
738,1027,Actor,Character 468
738,388,Actor,Character 493
738,390,Actor,Character 136
738,1326,Actor,Character 242
738,695,Actor,Character 14
738,1433,Actor,Character 480
739,472,Director,
739,331,Director,
739,15,Director,
739,97,Actor,Character 291
739,1228,Actor,Character 51
739,589,Actor,Character 223
739,499,Actor,Character 270
739,1460,Actor,Character 457
739,373,Actor,Character 360
739,1047,Actor,Character 390
739,121,Actor,Character 361
740,1209,Director,
740,1482,Director,
740,1472,Actor,Character 125
740,934,Actor,Character 49
740,839,Actor,Character 41
740,403,Actor,Character 386
740,982,Actor,Character 329
740,1430,Actor,Character 61
741,68,Director,
741,414,Director,
741,1439,Director,
741,1345,Actor,Character 225
741,584,Actor,Character 50
741,1105,Actor,Character 464
741,1078,Actor,Character 218
741,415,Actor,Character 164
742,280,Director,
742,587,Director,
742,1376,Actor,Character 271
742,514,Actor,Character 322
742,1282,Actor,Character 35
742,367,Actor,Character 376
742,950,Actor,Character 4
742,701,Actor,Character 376
742,958,Actor,Character 367
743,1067,Director,
743,491,Director,
743,132,Actor,Character 429
743,390,Actor,Character 399
743,263,Actor,Character 294
743,456,Actor,Character 375
743,1074,Actor,Character 69
743,1145,Actor,Character 82
744,594,Director,
744,1291,Director,
744,215,Director,
744,178,Actor,Character 306
744,420,Actor,Character 312
744,541,Actor,Character 166
744,870,Actor,Character 101
745,873,Director,
745,994,Director,
745,948,Director,
745,98,Actor,Character 109
745,841,Actor,Character 399
745,175,Actor,Character 434
745,752,Actor,Character 413
745,48,Actor,Character 17
745,275,Actor,Character 475
745,537,Actor,Character 84
745,1340,Actor,Character 453
746,1176,Director,
746,346,Director,
746,900,Actor,Character 355
746,871,Actor,Character 343
746,788,Actor,Character 140
746,986,Actor,Character 286
746,475,Actor,Character 193
746,892,Actor,Character 423
747,285,Director,
747,632,Actor,Character 488
747,114,Actor,Character 94
747,1228,Actor,Character 480
747,564,Actor,Character 169
748,716,Director,
748,486,Director,
748,975,Director,
748,198,Actor,Character 369
748,1479,Actor,Character 123
748,518,Actor,Character 276
748,1068,Actor,Character 480
748,558,Actor,Character 31
748,51,Actor,Character 53
748,888,Actor,Character 224
749,88,Director,
749,532,Director,
749,151,Director,
749,32,Actor,Character 112
749,1384,Actor,Character 384
749,1033,Actor,Character 325
749,941,Actor,Character 108
749,1011,Actor,Character 455
749,279,Actor,Character 51
749,218,Actor,Character 273
749,1436,Actor,Character 153
750,1047,Director,
750,1314,Actor,Character 3
750,866,Actor,Character 68
750,871,Actor,Character 99
750,1002,Actor,Character 487
750,747,Actor,Character 10
750,726,Actor,Character 439
751,908,Director,
751,698,Actor,Character 463
751,762,Actor,Character 147
751,632,Actor,Character 42
751,1015,Actor,Character 21
752,1059,Director,
752,265,Actor,Character 58
752,1482,Actor,Character 158
752,1356,Actor,Character 253
752,556,Actor,Character 5
752,1072,Actor,Character 250
752,600,Actor,Character 178
752,921,Actor,Character 364
752,413,Actor,Character 463
753,784,Director,
753,1079,Director,
753,50,Actor,Character 261
753,140,Actor,Character 278
753,262,Actor,Character 319
753,231,Actor,Character 110
754,671,Director,
754,257,Actor,Character 118
754,1256,Actor,Character 125
754,1390,Actor,Character 272
754,786,Actor,Character 146
754,405,Actor,Character 46
754,475,Actor,Character 338
754,989,Actor,Character 315
754,1437,Actor,Character 431
755,648,Director,
755,817,Director,
755,513,Actor,Character 442
755,67,Actor,Character 55
755,811,Actor,Character 437
755,699,Actor,Character 215
755,860,Actor,Character 415
756,192,Director,
756,932,Director,
756,695,Actor,Character 307
756,28,Actor,Character 239
756,359,Actor,Character 305
756,1063,Actor,Character 92
757,473,Director,
757,1466,Director,
757,549,Director,
757,1347,Actor,Character 413
757,875,Actor,Character 46
757,1444,Actor,Character 9
757,163,Actor,Character 432
758,700,Director,
758,78,Director,
758,73,Actor,Character 416
758,1373,Actor,Character 13
758,853,Actor,Character 82
758,726,Actor,Character 10
758,87,Actor,Character 446
758,795,Actor,Character 367
758,1148,Actor,Character 27
758,477,Actor,Character 111
759,115,Director,
759,1275,Director,
759,404,Director,
759,668,Actor,Character 485
759,1186,Actor,Character 23
759,1257,Actor,Character 346
759,910,Actor,Character 50
759,111,Actor,Character 191
759,1170,Actor,Character 270
759,156,Actor,Character 171
759,127,Actor,Character 338
760,811,Director,
760,453,Director,
760,707,Actor,Character 31
760,1383,Actor,Character 45
760,72,Actor,Character 239
760,1038,Actor,Character 335
760,348,Actor,Character 429
761,1457,Director,
761,63,Director,
761,1317,Actor,Character 12
761,231,Actor,Character 494
761,87,Actor,Character 205
761,282,Actor,Character 264
761,59,Actor,Character 345
762,1414,Director,
762,981,Director,
762,814,Director,
762,768,Actor,Character 438
762,257,Actor,Character 413
762,643,Actor,Character 7
762,1379,Actor,Character 219
762,8,Actor,Character 39
762,308,Actor,Character 341
762,856,Actor,Character 285
763,832,Director,
763,888,Director,
763,1416,Actor,Character 421
763,737,Actor,Character 148
763,1173,Actor,Character 342
763,278,Actor,Character 346
764,1416,Director,
764,380,Director,
764,509,Director,
764,56,Actor,Character 97
764,1299,Actor,Character 58
764,740,Actor,Character 311
764,1309,Actor,Character 174
765,1270,Director,
765,129,Actor,Character 483
765,834,Actor,Character 59
765,521,Actor,Character 74
765,1136,Actor,Character 21
765,722,Actor,Character 384
765,1368,Actor,Character 2
765,1213,Actor,Character 407
766,493,Director,
766,833,Actor,Character 131
766,968,Actor,Character 103
766,812,Actor,Character 132
766,1360,Actor,Character 7
766,1208,Actor,Character 28
766,666,Actor,Character 174
767,824,Director,
767,804,Director,
767,86,Director,
767,843,Actor,Character 43
767,755,Actor,Character 218
767,1308,Actor,Character 292
767,701,Actor,Character 394
767,767,Actor,Character 73
768,1481,Director,
768,521,Actor,Character 25
768,1002,Actor,Character 244
768,473,Actor,Character 458
768,54,Actor,Character 86
769,361,Director,
769,65,Actor,Character 457
769,649,Actor,Character 478
769,559,Actor,Character 233
769,847,Actor,Character 149
769,886,Actor,Character 24
769,572,Actor,Character 362
770,548,Director,
770,1377,Actor,Character 324
770,711,Actor,Character 425
770,1354,Actor,Character 26
770,1429,Actor,Character 411
770,954,Actor,Character 139
770,829,Actor,Character 43
770,447,Actor,Character 308
771,480,Director,
771,386,Director,
771,740,Director,
771,1153,Actor,Character 297
771,1275,Actor,Character 376
771,1331,Actor,Character 75
771,1462,Actor,Character 491
771,503,Actor,Character 18
771,1339,Actor,Character 416
771,511,Actor,Character 385
772,305,Director,
772,333,Director,
772,1030,Actor,Character 315
772,1198,Actor,Character 210
772,207,Actor,Character 105
772,1360,Actor,Character 487
772,1298,Actor,Character 161
772,662,Actor,Character 246
772,447,Actor,Character 340
773,545,Director,
773,655,Director,
773,849,Actor,Character 469
773,570,Actor,Character 307
773,1227,Actor,Character 280
773,758,Actor,Character 278
774,110,Director,
774,768,Actor,Character 494
774,746,Actor,Character 210
774,875,Actor,Character 332
774,783,Actor,Character 2
774,600,Actor,Character 142
775,413,Director,
775,520,Actor,Character 184
775,1145,Actor,Character 285
775,108,Actor,Character 492
775,733,Actor,Character 240
776,15,Director,
776,1249,Actor,Character 218
776,806,Actor,Character 431
776,1095,Actor,Character 89
776,743,Actor,Character 372
